123.954	75.23511
124.736	75.23511
125.518	74.719801
126.3	73.710074
127.099	74.028378
127.888	74.028378
128.68	75.471698
129.473	73.891626
130.253	74.257426
131.046	71.174377
131.825	73.081608
132.618	74.165637
133.426	74.719801
134.22	75.662043
135.03	76.238882
135.829	74.812968
136.612	75
137.409	69.484655
138.201	69.484655
138.9985	68.33713
139.796	71.599045
140.599	70.339977
141.413	71.428571
142.2235	74.165637
143.034	74.349442
143.829	74.074074
144.641	73.891626
145.449	71.005917
146.292	71.343639
147.113	68.807339
147.922	66.815145
148.725	65.934066
149.518	67.79661
150.305	71.005917
151.107	70.588235
151.907	73.349633
152.7705	71.684588
153.634	75
154.512	77.51938
155.35	74.349442
156.203	71.513707
157.043	73.170732
157.852	76.045627
158.659	66.298343
159.469	73.529412
160.281	74.257426
161.126	78.585462
161.967	78.585462
162.839	80.862534
163.737	80.321285
164.647	77.97271
165.532	77.97271
166.377	72.992701
167.227	72.815534
168.045	71.942446
168.882	75.662043
169.682	75.85335
170.456	78.534031
171.263	79.155673
172.102	77.821012
172.922	76.726343
173.711	74.349442
174.616	72.463768
175.432	73.439412
176.24	72.639225
177.0035	73.891626
177.767	73.529412
178.509	73.170732
179.256	73.037127
180.0255	73.037127
180.795	73.081608
181.617	72.639225
182.441	72.727273
183.275	73.710074
184.068	73.349633
184.859	73.260073
185.623	73.170732
186.381	71.684588
187.152	72.771377
187.934	72.771377
188.741	71.513707
189.569	70.175439
190.386	71.343639
191.212	69.124424
192.024	72.115385
192.84	69.124424
193.66	69.524913
194.4815	70.422535
195.303	70.175439
196.124	70.505288
196.95	71.513707
197.775	71.599045
198.589	73.891626
199.407	74.257426
200.226	74.441687
201.046	72.551391
201.883	74.349442
202.7075	72.028812
203.532	73.170732
204.371	75
205.226	78.636959
206.067	81.632653
206.935	83.798883
207.767	81.190798
208.635	77.821012
209.498	76.923077
210.35	77.51938
211.205	77.220077
212.056	76.726343
212.895	74.534161
213.733	73.710074
214.545	71.005917
215.353	71.258907
216.159	70.339977
219.413	71.513707
220.22	73.619632
221.053	71.770335
221.873	69.767442
222.673	65.717415
223.436	65.717415
224.171	62.695925
224.887	65.789474
225.626	67.41573
226.397	67.491564
229.491	71.005917
230.265	73.800738
231.042	71.599045
231.824	71.942446
232.629	69.124424
233.443	68.181818
234.288	70.588235
235.13	71.090047
235.983	68.689181
236.822	68.689181
237.637	72.551391
238.473	72.115385
239.333	72.463768
240.246	73.529412
241.159	71.258907
242.116	68.728522
243.028	68.965517
243.918	70.339977
244.807	70.422535
245.652	72.90401
246.465	76.335878
247.303	77.220077
248.137	72.90401
249.005	71.343639
249.885	71.343639
250.735	71.513707
251.579	70.257611
252.4525	71.090047
253.326	72.463768
254.153	71.599045
254.985	70.754717
255.813	71.684588
256.629	70.838253
257.471	73.260073
258.344	71.090047
259.214	73.170732
260.067	72.727273
260.919	71.856287
261.742	70.257611
262.528	70.838253
263.305	68.415051
264.128	71.258907
264.969	72.202166
265.81	72.463768
266.649	73.260073
267.503	71.513707
268.347	70.422535
269.175	70.422535
270.013	68.027211
270.861	71.090047
271.698	70.339977
272.545	70.339977
273.364	73.260073
274.208	72.202166
275.028	73.081608
275.853	75.471698
276.688	79.260238
277.542	80.753701
278.389	81.411126
279.266	76.824584
280.108	70.921986
280.939	68.728522
281.767	71.090047
282.586	71.090047
283.425	76.238882
284.277	76.238882
285.129	74.441687
286.011	72.376357
286.855	72.289157
287.708	69.40428
288.561	69.40428
289.38	64.794816
290.211	66.445183
291.032	70.838253
291.827	69.767442
292.584	73.710074
293.327	71.428571
294.064	72.815534
294.845	71.599045
295.691	72.992701
296.564	70.093458
297.408	75.662043
298.252	69.524913
299.039	70.257611
299.826	71.513707
300.632	69.444444
301.461	73.937153
302.291	73.937153
303.1555	76.530612
304.02	78.328982
304.946	79.470199
305.849	74.812968
306.696	71.005917
307.556	68.493151
308.37	62.893082
309.21	65.217391
310.034	70.671378
310.872	70.257611
311.694	72.992701
312.55	72.992701
313.343	76.628352
314.206	76.045627
315.06	75.566751
315.899	77.319588
316.763	76.238882
317.5745	76.923077
318.386	78.947368
319.17	78.328982
319.936	78.023407
320.691	77.419355
321.493	73.800738
322.338	72.859745
323.214	72.859745
324.168	71.174377
325.088	73.529412
325.937	72.289157
326.791	73.349633
327.613	73.800738
328.435	77.51938
329.218	75.85335
330.007	76.481836
330.801	76.481836
331.577	78.023407
332.364	78.947368
333.144	77.319588
333.904	73.260073
334.67	72.420036
335.439	72.420036
336.214	68.027211
337.027	69.686411
337.8505	68.027211
338.674	70.257611
339.517	71.258907
340.333	75.757576
341.163	76.824584
341.981	78.534031
342.794	78.534031
343.568	78.740157
344.359	79.893475
345.1435	79.575597
345.928	78.947368
346.697	77.821012
347.457	76.824584
348.233	79.260238
349.052	78.636959
349.8805	77.220077
350.709	76.824584
351.591	75.376884
352.452	74.626866
353.334	74.626866
354.188	72.463768
355.03	71.942446
355.822	73.170732
356.603	72.202166
357.367	72.992701
358.131	72.992701
358.893	75.662043
359.644	74.626866
360.398	73.891626
361.158	73.529412
361.929	70.838253
362.71	70.011669
363.467	68.571429
364.23	67.567568
365.007	70.505288
365.788	69.284065
366.584	70.671378
367.388	71.258907
368.192	74.441687
369.02	73.891626
369.854	70.838253
370.674	70.671378
371.505	67.95017
372.327	66.889632
373.149	68.807339
373.942	70.257611
374.746	69.044879
375.558	70.838253
376.374	73.170732
377.221	73.529412
378.078	75.471698
378.953	77.220077
379.841	74.812968
380.692	71.770335
381.558	70.671378
382.407	71.942446
383.249	71.258907
384.055	71.258907
384.867	71.684588
385.714	69.93007
386.563	70.921986
387.446	72.727273
388.343	71.343639
389.215	71.174377
390.069	71.684588
390.938	67.873303
391.785	66.445183
392.605	67.41573
393.421	67.18925
394.216	66.889632
394.993	69.848661
395.795	68.649886
396.631	69.605568
397.48	70.838253
398.314	68.649886
399.156	68.104427
399.998	70.257611
400.835	68.33713
401.693	68.259386
402.539	70.339977
403.364	67.873303
404.205	70.175439
405.048	71.770335
405.885	69.124424
406.769	68.728522
407.672	71.005917
408.562	69.364162
409.455	68.728522
410.352	70.671378
411.211	69.044879
412.085	68.493151
412.947	70.257611
413.794	68.259386
414.668	70.175439
415.549	71.770335
416.403	69.767442
417.281	70.257611
418.16	70.422535
419.013	68.027211
419.897	71.005917
420.752	71.813285
421.588	71.813285
422.456	73.800738
423.329	74.257426
424.174	72.463768
425.039	72.815534
425.912	71.599045
426.761	71.770335
427.63	71.770335
428.506	72.639225
429.36	71.856287
430.239	69.364162
431.094	70.257611
431.93	70.257611
432.79	68.649886
433.644	71.258907
434.496	72.115385
435.378	71.428571
436.223	74.074074
437.0585	73.619632
437.894	71.684588
438.707	73.891626
439.515	73.619632
440.343	72.115385
441.167	72.289157
442.005	72.727273
442.841	71.428571
443.677	70.838253
444.503	70.838253
445.338	69.767442
446.203	68.965517
447.057	71.942446
447.911	71.599045
448.785	74.534161
449.627	74.441687
450.459	76.726343
451.299	75.85335
452.109	74.257426
452.924	74.165637
453.761	72.815534
454.573	69.93007
455.388	72.815534
456.22	70.754717
457.05	71.005917
457.875	74.349442
458.715	73.891626
459.562	74.165637
460.409	76.530612
461.269	74.441687
462.139	74.349442
462.973	71.513707
463.811	66.964286
464.616	65.934066
465.422	68.807339
466.204	68.807339
466.995	72.815534
467.803	72.90401
468.612	73.891626
469.436	77.669903
470.294	77.669903
471.118	76.335878
471.966	76.335878
472.811	73.619632
473.618	70.754717
474.43	73.529412
475.239	74.074074
476.023	75
476.829	76.335878
477.636	76.238882
478.475	74.441687
479.371	70.838253
480.281	72.376357
481.153	70.505288
482.025	69.444444
482.849	70.921986
483.672	70.588235
484.484	69.524913
485.2565	70.093458
486.029	73.891626
486.815	74.626866
487.601	76.726343
488.416	78.226858
489.264	77.51938
490.08	76.530612
490.89	75.471698
491.69	75.662043
492.476	73.170732
493.263	71.343639
494.069	72.376357
494.916	69.284065
495.745	69.767442
496.596	72.639225
497.46	70.754717
498.306	73.260073
499.156	74.534161
500.019	73.439412
500.875	75
501.687	69.848661
502.491	70.339977
503.273	71.942446
504.04	68.846816
504.814	68.846816
505.598	72.115385
506.393	70.921986
507.186	70.921986
508.006	72.992701
508.847	72.992701
509.676	75.471698
510.542	78.023407
511.402	76.824584
512.228	73.800738
513.076	71.428571
513.895	67.491564
514.7	66.964286
515.517	71.090047
516.317	70.339977
517.176	70.339977
518.029	73.710074
518.863	71.599045
519.7345	71.005917
520.606	71.770335
521.438	69.124424
522.284	66.371681
523.13	68.886338
523.952	67.18925
524.774	67.18925
525.569	70.339977
526.338	70.175439
527.119	74.349442
527.932	71.942446
528.772	72.727273
529.661	72.115385
530.557	73.800738
531.401	71.513707
532.254	71.428571
533.107	73.260073
533.921	69.284065
534.759	71.090047
535.604	74.257426
536.44	72.463768
537.308	72.551391
538.212	73.619632
539.083	69.204152
539.976	63.492063
540.869	62.63048
541.722	60.9137
542.577	60.9137
543.384	61.983471
544.218	63.291139
545.043	65.57377
545.875	66.889632
546.688	71.428571
547.527	69.124424
548.367	69.767442
549.186	71.684588
550.052	68.886338
550.896	70.422535
551.704	68.493151
552.532	69.93007
553.359	68.649886
554.174	71.641791
555.041	71.641791
555.986	74.626866
556.944	75
557.4365	78.740157
557.929	70.671378
558.897	70.671378
559.845	63.897764
560.76	64.102564
561.657	66.666667
562.497	66.964286
563.365	69.605568
564.225	72.202166
565.062	74.719801
565.933	74.534161
566.785	74.534161
567.661	70.838253
568.519	65.789474
569.393	66.371681
570.2305	67.264574
571.068	65.288357
571.872	67.567568
572.672	69.444444
573.434	66.079295
574.283	70.339977
575.132	70.422535
576.071	71.174377
577.007	64.655172
577.907	64.171123
578.803	67.039106
579.665	64.935065
580.496	67.643743
581.299	67.643743
582.104	71.258907
582.909	69.524913
583.756	0
584.668	0
585.572	0
586.464	0
587.383	0
588.271	0
589.135	0
590.043	0
590.896	0
591.748	0
592.591	0
593.519	0
594.454	0
595.349	0
596.273	0
597.16	0
598.047	0
598.889	0
599.752	0
599.8	0
599.9	0
600	0
600.1	0
600.2	0
600.3	0
600.4	0
600.5	0
600.6	0
600.7	0
600.8	0
600.9	0
601	0
601.1	0
601.2	0
601.3	0
601.4	0
601.5	0
601.6	0
601.7	0
601.8	0
601.9	0
602	0
602.1	0
602.2	0
602.3	0
602.4	0
602.5	0
602.6	0
602.7	0
602.8	0
602.9	0
603	0
603.1	0
603.2	0
603.3	0
603.4	0
603.5	0
603.6	0
603.7	0
603.8	0
603.9	0
604	0
604.1	0
604.2	0
604.3	0
604.4	0
604.5	0
604.6	0
604.7	0
604.8	0
604.9	0
605	0
605.1	0
605.2	0
605.3	0
605.4	0
605.5	0
605.6	0
605.7	0
605.8	0
605.9	0
606	0
606.1	0
606.2	0
606.3	0
606.4	0
606.5	0
606.6	0
606.7	0
606.8	0
606.9	0
607	0
607.1	0
607.2	0
607.3	0
607.4	0
607.5	0
607.6	0
607.7	0
607.8	0
607.9	0
608	0
608.1	0
608.2	0
608.3	0
608.4	0
608.5	0
608.6	0
608.7	0
608.8	0
608.9	0
609	0
609.1	0
609.2	0
609.3	0
609.4	0
609.5	0
609.6	0
609.7	0
609.8	0
609.9	0
610	0
610.1	0
610.2	0
610.3	0
610.4	0
610.5	0
610.6	0
610.7	0
610.8	0
610.9	0
611	0
611.1	0
611.2	0
611.3	0
611.4	0
611.5	0
611.6	0
611.7	0
611.8	0
611.9	0
612	0
612.1	0
612.2	0
612.3	0
612.4	0
612.5	0
612.6	0
612.7	0
612.8	0
612.9	0
613	0
613.1	0
613.2	0
613.3	0
613.4	0
613.5	0
613.6	0
613.7	0
613.8	0
613.9	0
614	0
614.1	0
614.2	0
614.3	0
614.4	0
614.5	0
614.6	0
614.7	0
614.8	0
614.9	0
615	0
615.1	0
615.2	0
615.3	0
615.4	0
615.5	0
615.6	0
615.7	0
615.8	0
615.9	0
616	0
616.1	0
616.2	0
616.3	0
616.4	0
616.5	0
616.6	0
616.7	0
616.8	0
616.9	0
617	0
617.1	0
617.2	0
617.3	0
617.4	0
617.5	0
617.6	0
617.7	0
617.8	0
617.9	0
618	0
618.1	0
618.2	0
618.3	0
618.4	0
618.5	0
618.6	0
618.7	0
618.8	0
618.9	0
619	0
619.1	0
619.2	0
619.3	0
619.4	0
619.5	0
619.6	0
619.7	0
619.8	0
619.9	0
620	0
620.1	0
620.2	0
620.3	0
620.4	0
620.5	0
620.6	0
620.7	0
620.8	0
620.9	0
621	0
621.1	0
621.2	0
621.3	0
621.4	0
621.5	0
621.6	0
621.7	0
621.8	0
621.9	0
622	0
622.1	0
622.2	0
622.3	0
622.4	0
622.5	0
622.6	0
622.7	0
622.8	0
622.9	0
623	0
623.1	0
623.2	0
623.3	0
623.4	0
623.5	0
623.6	0
623.7	0
623.8	0
623.9	0
624	0
624.1	0
624.2	0
624.3	0
624.4	0
624.5	0
624.6	0
624.7	0
624.8	0
624.9	0
625	0
625.1	0
625.2	0
625.3	0
625.4	0
625.5	0
625.6	0
625.7	0
625.8	0
625.9	0
626	0
626.1	0
626.2	0
626.3	0
626.4	0
626.5	0
626.6	0
626.7	0
626.8	0
