,id,uri,Track Name,Artist,Acousticness,Daceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time Signature,Liked
381,2zuDMKJ2rSgCMtJknUJBZ9,spotify:track:2zuDMKJ2rSgCMtJknUJBZ9,This Is,Ella Mai,0.221,0.483,0.492,0.0,0.0907,-6.734,0.157,168.79,4,0
382,47ssddfj7Ug6hO9Ol2AXGu,spotify:track:47ssddfj7Ug6hO9Ol2AXGu,Tell Me It's Over (feat. Summer Walker & 6LACK),Jacquees,0.389,0.702,0.472,0.0,0.112,-7.282,0.0967,122.083,4,0
383,1DA2ADZs6O28y2rmdmpekw,spotify:track:1DA2ADZs6O28y2rmdmpekw,2 Sugar (feat. Ayra Starr),Wizkid,0.0498,0.914,0.643,0.0,0.0618,-3.862,0.134,105.033,4,0
384,6Vt2v8xwxcGqAOcTKlBeWo,spotify:track:6Vt2v8xwxcGqAOcTKlBeWo,Waste My Time,Ari Lennox,0.0287,0.65,0.662,0.0,0.34,-7.555,0.0618,77.011,4,0
385,3MlQPB0wJuopo3NTZGlMpI,spotify:track:3MlQPB0wJuopo3NTZGlMpI,Where I Go (feat. H.E.R.),NxWorries,0.735,0.62,0.396,0.000985,0.0976,-15.498,0.206,87.865,4,0
386,6ufcuVInt0ocHrUimDjGlb,spotify:track:6ufcuVInt0ocHrUimDjGlb,PLASTIC OFF THE SOFA,Beyoncé,0.14,0.618,0.712,4.53e-06,0.575,-8.246,0.114,97.057,4,0
387,4ln9MQz4OChaV3eqGNS7BU,spotify:track:4ln9MQz4OChaV3eqGNS7BU,Save Your Soul,Tink,0.14,0.735,0.48,0.0,0.122,-8.754,0.278,133.075,4,0
388,4AwJSk491AvHk2AAJReGzZ,spotify:track:4AwJSk491AvHk2AAJReGzZ,Let Me Go,Daniel Caesar,0.689,0.601,0.481,0.0033,0.109,-8.366,0.0634,152.994,4,0
389,58cMDjQSUdWJUgFmHxRhjt,spotify:track:58cMDjQSUdWJUgFmHxRhjt,ICU,Coco Jones,0.753,0.584,0.453,0.0,0.111,-6.682,0.0661,124.913,3,0
390,2Eg5fW5yInLRGszS4s9eN6,spotify:track:2Eg5fW5yInLRGszS4s9eN6,Breaking Point,Leon Thomas,0.4,0.507,0.538,1.9e-05,0.161,-7.454,0.0643,111.458,4,0
391,1eIXYZWEfJO3Na2LCCnIJE,spotify:track:1eIXYZWEfJO3Na2LCCnIJE,Love Language,SZA,0.853,0.707,0.261,0.0,0.127,-10.139,0.0784,65.038,4,0
392,2rZQC2Hwy4sClylYHg2MXI,spotify:track:2rZQC2Hwy4sClylYHg2MXI,I'm Baby (ft. Jvck James),Ambré,0.136,0.521,0.565,1.65e-06,0.134,-9.596,0.0681,114.562,4,0
393,3JJqdVXy8p9rCtTmlv1mXO,spotify:track:3JJqdVXy8p9rCtTmlv1mXO,If I Had (feat. Charlie Wilson),Don Toliver,0.0644,0.461,0.496,0.000379,0.327,-5.996,0.0346,167.943,4,0
394,5VRVc5Cq5MbKJG5llJ8XvH,spotify:track:5VRVc5Cq5MbKJG5llJ8XvH,"Careful (From The Original Motion Picture ""Magic Mike's Last Dance"")",Lucky Daye,0.0114,0.703,0.537,0.0013,0.274,-8.69,0.0311,101.959,4,0
395,1muiS9jrDUTADqIE7yKuYV,spotify:track:1muiS9jrDUTADqIE7yKuYV,Used To Me (feat. Ty Dolla $ign),Mario,0.309,0.738,0.613,0.0,0.139,-6.81,0.0649,90.012,4,0
396,1pJsmr01tzKnFfjeCvzcdc,spotify:track:1pJsmr01tzKnFfjeCvzcdc,Nothing Even Matters,SiR,0.46,0.545,0.768,0.0,0.118,-5.249,0.269,115.052,4,0
397,2dOUErBzFZJ8l7MbV6FcYW,spotify:track:2dOUErBzFZJ8l7MbV6FcYW,Queen Space (with Summer Walker),Ari Lennox,0.174,0.8,0.614,0.000176,0.0849,-6.255,0.0668,135.018,4,0
398,1xTYy3K3hiTcoZfoD7culn,spotify:track:1xTYy3K3hiTcoZfoD7culn,Say You Want Me,Masego,0.19,0.884,0.658,0.00164,0.103,-5.94,0.134,112.978,4,0
399,0wOtc2nY3NOohp4xSwOyTN,spotify:track:0wOtc2nY3NOohp4xSwOyTN,We Might Even Be Falling In Love (Duet) - Spotify Singles,Victoria Monét,0.473,0.731,0.423,0.000413,0.129,-10.147,0.0784,76.964,4,0
400,6BQrmjAgPfPTwILoFEK3Hd,spotify:track:6BQrmjAgPfPTwILoFEK3Hd,I Wish you Roses,Kali Uchis,0.143,0.467,0.624,0.000899,0.145,-8.511,0.0508,141.889,4,0
401,06dQ2rcBkq7z3AEZ4jhvc2,spotify:track:06dQ2rcBkq7z3AEZ4jhvc2,Pray It Away,Chlöe,0.337,0.611,0.626,0.0,0.115,-5.087,0.0778,100.129,4,0
402,0XdwIG7p28SeTam3DVdMX6,spotify:track:0XdwIG7p28SeTam3DVdMX6,Until The End Of Time - Spotify Singles,Coco Jones,0.0635,0.695,0.526,0.0,0.215,-7.486,0.043,121.939,4,0
403,3ED40EjXiD4plW6UMteKGx,spotify:track:3ED40EjXiD4plW6UMteKGx,Curious (feat. Fabolous),Eric Bellinger,0.0495,0.805,0.616,0.0,0.0632,-4.866,0.313,84.978,4,0
404,1CcorUngVSo7k2GX8GLB53,spotify:track:1CcorUngVSo7k2GX8GLB53,Feature Me,FLO,0.116,0.731,0.493,8.32e-06,0.0619,-4.96,0.0581,127.03,4,0
405,3XgGQ1wjo5khvq2UImjyNF,spotify:track:3XgGQ1wjo5khvq2UImjyNF,ALL MINE,Brent Faiyaz,0.428,0.617,0.378,9.16e-05,0.11,-8.54,0.0315,141.967,4,0
406,2wSTnntOPRi7aQneobFtU4,spotify:track:2wSTnntOPRi7aQneobFtU4,Shirt,SZA,0.228,0.848,0.512,0.00232,0.0879,-7.72,0.102,120.009,4,0
407,2JIY6nN5kkkfNz0TckPqYu,spotify:track:2JIY6nN5kkkfNz0TckPqYu,Float (feat. Seun Kuti & Egypt 80),Janelle Monáe,0.202,0.783,0.504,0.0,0.854,-5.349,0.124,126.009,4,0
408,5ipyh2SML7XT0dfj38ln2w,spotify:track:5ipyh2SML7XT0dfj38ln2w,Enough for Love,Kelela,0.367,0.363,0.498,0.00213,0.638,-11.249,0.155,75.885,1,0
409,2z7L8jakEq0POyRdufZCT9,spotify:track:2z7L8jakEq0POyRdufZCT9,Apply Pressure,Lucky Daye,0.455,0.658,0.644,9.71e-06,0.0955,-9.268,0.398,89.779,4,0
410,1LPQheJpIsG8rlUkCmZx2D,spotify:track:1LPQheJpIsG8rlUkCmZx2D,Fight for Love,SAULT,0.42,0.836,0.411,0.382,0.0913,-9.084,0.0325,90.876,4,0
411,2prgEUNls0vlOlZoDzTw5m,spotify:track:2prgEUNls0vlOlZoDzTw5m,Like Her Too,Mario,0.594,0.557,0.455,0.0,0.122,-6.469,0.0444,123.842,3,0
412,2L85gIDzIGLTmHCRUW2pHR,spotify:track:2L85gIDzIGLTmHCRUW2pHR,FOREVER,Vedo,0.744,0.766,0.518,2.23e-05,0.109,-6.527,0.0835,119.906,4,0
413,2lVYLiHGIX6GajMqYXF1Un,spotify:track:2lVYLiHGIX6GajMqYXF1Un,FOREVER (with 6LACK),Jessie Reyez,0.543,0.815,0.606,2.03e-05,0.114,-4.496,0.0586,114.009,4,0
414,7ndcbnVmqORhDBMA0VPt4W,spotify:track:7ndcbnVmqORhDBMA0VPt4W,Let's Talk About It,Queen Naija,0.53,0.506,0.531,0.0,0.108,-6.927,0.0855,136.961,4,0
415,5BeLd9BErYOPAsHSFIWK3C,spotify:track:5BeLd9BErYOPAsHSFIWK3C,Obsession (feat. Muni Long) - Remix,Eric Bellinger,0.497,0.667,0.55,0.0,0.111,-8.533,0.0702,107.005,3,0
416,4MbzauKV2ydtZZjLsPcuTF,spotify:track:4MbzauKV2ydtZZjLsPcuTF,Spread Thin,Mariah the Scientist,0.0553,0.621,0.411,0.0,0.0816,-8.261,0.0333,110.113,4,0
417,2CSRrnOEELmhpq8iaAi9cd,spotify:track:2CSRrnOEELmhpq8iaAi9cd,Blind,SZA,0.911,0.461,0.279,0.0,0.205,-11.776,0.0373,114.225,4,0
418,2dsbZwFPMYhchakMgL72DD,spotify:track:2dsbZwFPMYhchakMgL72DD,DAYDREAM,DESTIN CONRAD,0.623,0.723,0.461,4.89e-06,0.237,-9.747,0.0776,117.983,4,0
419,0vA6Nhloi5UX2jmqX5Tvk9,spotify:track:0vA6Nhloi5UX2jmqX5Tvk9,Mad Riches,Sonder,0.948,0.395,0.241,0.000418,0.117,-11.555,0.045,77.873,4,0
420,3K9IrLs25jHtvWjAAFAfav,spotify:track:3K9IrLs25jHtvWjAAFAfav,Gotta Move On (feat. Bryson Tiller),Diddy,0.55,0.699,0.679,0.0,0.0816,-4.528,0.0556,102.919,4,0
421,4QzljsoizfscCExqa1CDWN,spotify:track:4QzljsoizfscCExqa1CDWN,So Be It,Alex Vaughn,0.166,0.733,0.625,0.0,0.118,-5.319,0.176,132.248,4,0
422,3FImu2LpSuH6gDHBuFgIbS,spotify:track:3FImu2LpSuH6gDHBuFgIbS,DO 4 LOVE,Snoh Aalegra,0.913,0.367,0.142,0.00367,0.107,-12.717,0.0319,69.827,4,0
423,35ovElsgyAtQwYPYnZJECg,spotify:track:35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,0.899,0.247,0.299,0.0,0.131,-6.083,0.0315,177.115,4,0
424,4bYTTDFnNbakdU9NX8uMKj,spotify:track:4bYTTDFnNbakdU9NX8uMKj,Getting Late,Kenyon Dixon,0.756,0.538,0.659,0.00044,0.109,-8.122,0.234,88.791,4,0
425,7r1MqPAD09w24mCUUbxiCI,spotify:track:7r1MqPAD09w24mCUUbxiCI,Make You Mine,Giveon,0.87,0.551,0.37,0.0,0.122,-10.194,0.0551,137.265,4,0
