,id,uri,Track Name,Artist,Acousticness,Daceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time Signature,Liked
435,5lnLxpRxCDlqedyWgkBLOh,spotify:track:5lnLxpRxCDlqedyWgkBLOh,Easy (LIke Sunday Morning),Charles Givings,0.301,0.584,0.435,0.00734,0.126,-11.736,0.0263,132.439,4,1
436,1mCsF9Tw4AkIZOjvZbZZdT,spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,Break My Stride,Matthew Wilder,0.195,0.917,0.588,0.0,0.0914,-11.047,0.0607,110.077,4,1
437,5O4erNlJ74PIF6kGol1ZrC,spotify:track:5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Bob Marley & The Wailers,0.36,0.916,0.72,0.00016,0.0958,-8.548,0.1,103.312,4,1
438,0vAb3U3NJhiuib2B7sJdeJ,spotify:track:0vAb3U3NJhiuib2B7sJdeJ,Money,The Drums,0.216,0.603,0.918,0.146,0.287,-6.652,0.0641,102.473,4,1
439,3oQomOPRNQ5NVFUmLJHbAV,spotify:track:3oQomOPRNQ5NVFUmLJHbAV,Over the Rainbow,Israel Kamakawiwo'ole,0.912,0.671,0.153,5.53e-05,0.0771,-13.569,0.0404,85.6,4,1
440,4sebUbjqbcgDSwG6PbSGI0,spotify:track:4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,Cage The Elephant,0.0265,0.44,0.778,1.04e-06,0.151,-1.786,0.0327,148.038,4,1
441,47Bg6IrMed1GPbxRgwH2aC,spotify:track:47Bg6IrMed1GPbxRgwH2aC,Best Friend,Rex Orange County,0.395,0.575,0.714,0.0,0.115,-5.247,0.0596,144.982,4,1
442,1nbS9XTgYPM9dONkXtDECB,spotify:track:1nbS9XTgYPM9dONkXtDECB,Curious,Rich Brian,0.904,0.817,0.433,1.52e-06,0.106,-7.26,0.0501,111.059,4,1
443,3FtYbEfBqAlGO46NUDQSAt,spotify:track:3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,0.0709,0.763,0.803,0.285,0.348,-3.713,0.0351,103.04,3,1
444,4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,MGMT,8.74e-05,0.438,0.94,0.0777,0.3,-3.249,0.0452,100.99,3,1
445,6AGOKlMZWLCaEJGnaROtF9,spotify:track:6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,0.0563,0.399,0.491,0.00089,0.11,-10.778,0.0538,91.066,4,1
446,2hnMS47jN0etwvFPzYk11f,spotify:track:2hnMS47jN0etwvFPzYk11f,Santeria,Sublime,0.0268,0.682,0.765,3.42e-05,0.188,-5.021,0.0395,90.807,4,1
447,7795WJLVKJoAyVoOtCWqXN,spotify:track:7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,0.529,0.677,0.485,2.04e-05,0.0766,-5.795,0.0361,82.001,4,1
448,0So2sgVa8aJiARPl2P29u2,spotify:track:0So2sgVa8aJiARPl2P29u2,Pope Is a Rockstar,SALES,0.85,0.725,0.446,0.243,0.107,-8.958,0.0287,90.024,4,1
449,3jfZ9M23l0L7RxzYMTgBTv,spotify:track:3jfZ9M23l0L7RxzYMTgBTv,Looking Out for You,Joy Again,0.0884,0.682,0.9,0.063,0.0685,-5.028,0.0874,100.721,4,1
450,7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,Elton John,0.149,0.729,0.844,2.87e-06,0.0604,-8.824,0.0344,131.459,4,1
451,1Ph96WpdjNlwD6iKRE2Xa3,spotify:track:1Ph96WpdjNlwD6iKRE2Xa3,More Than Friends,Aidan Bissett,0.58,0.559,0.655,0.000155,0.124,-6.792,0.051,160.016,4,1
452,7sIx70dGj3VBiHWr0KZXfD,spotify:track:7sIx70dGj3VBiHWr0KZXfD,Blondie,Current Joys,0.622,0.776,0.626,0.899,0.086,-12.561,0.0396,122.072,4,1
453,6L89mwZXSOwYl76YXfX13s,spotify:track:6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,0.00293,0.442,0.943,8.71e-06,0.091,-3.205,0.0602,85.064,4,1
454,0OWJgwv0SF2gJPtbjAPGub,spotify:track:0OWJgwv0SF2gJPtbjAPGub,We're All Gonna Be Killed,Terrell Hines,0.476,0.529,0.713,0.0,0.0987,-6.928,0.207,111.006,4,1
455,7IxZrtE0lrlqLrAYfEKI4n,spotify:track:7IxZrtE0lrlqLrAYfEKI4n,Manila,Young Cocoa,0.563,0.901,0.447,0.0,0.0884,-8.122,0.111,102.041,4,1
456,6PhZwZ7QaJa79y7AVrHHHr,spotify:track:6PhZwZ7QaJa79y7AVrHHHr,Yuca,Warner Meadows,0.0281,0.818,0.864,0.0935,0.128,-5.71,0.124,92.039,4,1
457,6ML2tjKuA8zGD2JhNmD8Q6,spotify:track:6ML2tjKuA8zGD2JhNmD8Q6,Time,Deshawn Visionz,0.334,0.81,0.402,0.0,0.11,-8.893,0.115,90.051,4,1
458,52khsI5hbw4NV7QgwD8pMR,spotify:track:52khsI5hbw4NV7QgwD8pMR,DONDE,0800,0.154,0.772,0.701,1.91e-05,0.352,-6.22,0.166,96.037,4,1
459,4XhSbQdyDPtwo6uCSkpWz1,spotify:track:4XhSbQdyDPtwo6uCSkpWz1,Tell Me Where To Go,Bungalow Collect,0.206,0.801,0.691,1.9e-05,0.171,-5.786,0.178,112.961,4,1
460,7AYYU5KQb4yjWyLEemiDc9,spotify:track:7AYYU5KQb4yjWyLEemiDc9,Dance,Jay Safari,0.0321,0.79,0.661,0.00305,0.126,-8.295,0.0349,116.007,4,1
461,50ID9KN4y15DZIqjIIJXkP,spotify:track:50ID9KN4y15DZIqjIIJXkP,Chicago Bae,Ric Wilson,0.348,0.637,0.755,0.0,0.128,-6.216,0.128,161.024,4,1
462,7tkoXQxsKGCl8HTkaJq2Sc,spotify:track:7tkoXQxsKGCl8HTkaJq2Sc,AMF,John Lindahl,0.0785,0.678,0.706,0.0,0.0525,-5.991,0.0683,119.989,4,1
463,1d17Tpmj9O0wbzM1OztGap,spotify:track:1d17Tpmj9O0wbzM1OztGap,"Sunlight, Quiet, Flowers",Charlie Curtis-Beard,0.764,0.702,0.67,0.0,0.119,-5.908,0.0893,140.02,4,1
464,1KPobAzc2nf0Tnx5wZMYhX,spotify:track:1KPobAzc2nf0Tnx5wZMYhX,Believe,Dameer,0.0522,0.581,0.906,0.000151,0.234,-5.01,0.0412,140.019,4,1
465,5PvVkf1Yuq3XyMqqjPiKPd,spotify:track:5PvVkf1Yuq3XyMqqjPiKPd,Been Away,Brent Faiyaz,0.477,0.602,0.5,5.69e-05,0.295,-9.377,0.298,132.798,4,1
466,0nwMeAQyuUTfL47jVINLok,spotify:track:0nwMeAQyuUTfL47jVINLok,I Don't Mind,Joy Crookes,0.651,0.432,0.334,4.31e-05,0.359,-8.588,0.0632,147.514,4,1
467,5hJBPjlA5HpNGETVcjuAvS,spotify:track:5hJBPjlA5HpNGETVcjuAvS,Lemon Baby,Maasho,0.189,0.75,0.586,2.2e-05,0.425,-7.484,0.175,97.153,4,1
468,40gooTta3y4FgzXaMOGDJL,spotify:track:40gooTta3y4FgzXaMOGDJL,I Can't Help But Feel,Surfaces,0.328,0.722,0.706,0.0,0.108,-4.552,0.0314,114.983,4,1
469,4CjYjDf8AtWPYDlTPwse7Y,spotify:track:4CjYjDf8AtWPYDlTPwse7Y,Sue,No Suits,0.398,0.782,0.49,0.118,0.286,-5.92,0.0352,114.003,4,1
470,0hpsO7RHd5pQrUkzl2Psom,spotify:track:0hpsO7RHd5pQrUkzl2Psom,Kind of Freak - Jafunk Remix,Cool Company,0.0244,0.88,0.664,0.0,0.0661,-4.693,0.105,115.012,4,1
471,7yCqehT9dKACTFy7YugP0J,spotify:track:7yCqehT9dKACTFy7YugP0J,You & Me,Marc E. Bassy,0.0413,0.449,0.635,0.0,0.188,-8.301,0.275,84.414,4,1
472,2HPtG5noEjo691VZw77hWx,spotify:track:2HPtG5noEjo691VZw77hWx,Halos,Cool Company,0.74,0.707,0.517,0.0,0.108,-8.567,0.0503,135.956,4,1
473,4g6eRqWw2ztCPeO7YadyH9,spotify:track:4g6eRqWw2ztCPeO7YadyH9,Call You Up,Cool Company,0.343,0.602,0.438,0.000611,0.403,-7.576,0.217,100.548,1,1
474,2c7yVOkK2GwENsMjkvPECy,spotify:track:2c7yVOkK2GwENsMjkvPECy,Drag Queen,Hennessy,0.00889,0.616,0.656,2.31e-05,0.113,-7.934,0.0408,123.955,4,1
475,3ubMIzyq9JX8V931EW6Rms,spotify:track:3ubMIzyq9JX8V931EW6Rms,Hoes at Trader Joe's,Chris Crack,0.0414,0.689,0.763,0.0,0.298,-6.295,0.0447,99.246,4,1
476,6nQSwXVn3DAa2vNl57rbFD,spotify:track:6nQSwXVn3DAa2vNl57rbFD,Regrets,Kevin Holliday,0.139,0.817,0.47,2.98e-05,0.0428,-10.272,0.0336,100.004,4,1
477,5gmqIUiSsnADV8bpOKFX0H,spotify:track:5gmqIUiSsnADV8bpOKFX0H,Polo Fendi,Ozer,0.6,0.795,0.565,0.0,0.162,-6.488,0.177,113.977,4,1
478,4lXbVIprNR0de0Rjjzj9Am,spotify:track:4lXbVIprNR0de0Rjjzj9Am,California,Berhana,0.0716,0.598,0.475,9.23e-05,0.0678,-11.941,0.0524,85.013,4,1
479,2GvnieNPXvvgnrQne1HEtl,spotify:track:2GvnieNPXvvgnrQne1HEtl,Slow Lane,Armin van Buuren,0.00624,0.606,0.83,0.0,0.157,-4.322,0.0569,120.02,4,1
480,2zr3GzSVLFSh5oeEs0ydFZ,spotify:track:2zr3GzSVLFSh5oeEs0ydFZ,Daydreams,KAIRO,0.348,0.707,0.353,0.0,0.0939,-10.269,0.0399,147.971,4,1
481,6ZxBI0wKAKEwDKLy0RgKeD,spotify:track:6ZxBI0wKAKEwDKLy0RgKeD,independent,gianni & kyle,0.414,0.481,0.545,0.0,0.115,-7.892,0.364,81.865,4,1
482,3soKdLpgZNCtYLRsnwxwfB,spotify:track:3soKdLpgZNCtYLRsnwxwfB,Trigger Of Love,JAWNY,0.371,0.661,0.618,0.000222,0.114,-5.023,0.167,75.029,4,1
483,78LMazmfqncADjyJVae8dN,spotify:track:78LMazmfqncADjyJVae8dN,Anything You Want,JAWNY,0.145,0.798,0.78,0.0,0.1,-4.75,0.0554,112.025,4,1
484,0Y4xg5612xZ3vAgWEkMjw3,spotify:track:0Y4xg5612xZ3vAgWEkMjw3,Far Away,EASHA,0.402,0.768,0.519,0.0,0.183,-8.494,0.0739,112.973,4,1
485,06hSfFFqTz3s7Hvz8ASXXJ,spotify:track:06hSfFFqTz3s7Hvz8ASXXJ,Two Dimensions,EASHA,0.349,0.77,0.435,1.54e-05,0.119,-8.859,0.0431,139.946,4,1
486,34nlIUkkDybtZAyEnvcpLL,spotify:track:34nlIUkkDybtZAyEnvcpLL,You Make Me Feel,EASHA,0.499,0.731,0.449,8.9e-06,0.147,-8.704,0.0326,113.948,4,1
487,4b5XMjALLKtcTgruHMctTY,spotify:track:4b5XMjALLKtcTgruHMctTY,Lavender,REHMA,0.677,0.549,0.348,0.0,0.109,-10.56,0.071,112.023,4,1
488,5CFOs7YKI3zyfZdXjcnP4I,spotify:track:5CFOs7YKI3zyfZdXjcnP4I,One Night,REHMA,0.701,0.389,0.357,0.0,0.0909,-7.663,0.0542,172.642,4,1
489,4Ok82twoF6QAXdS9XoQ62c,spotify:track:4Ok82twoF6QAXdS9XoQ62c,Hit List,REHMA,0.454,0.819,0.397,0.0,0.0973,-10.076,0.063,96.982,4,1
490,4vccrYJ6QoWGOn25QEhZVu,spotify:track:4vccrYJ6QoWGOn25QEhZVu,jaunty,KOAD,0.000446,0.601,0.873,0.000101,0.405,-3.907,0.0721,94.038,4,1
491,7sntQI6nE53Eq57Nebp6Uo,spotify:track:7sntQI6nE53Eq57Nebp6Uo,pots n' pans,KOAD,0.117,0.915,0.72,0.000539,0.0674,-4.554,0.214,106.967,4,1
492,4cufdHdB1ZPdA09ByxPt1A,spotify:track:4cufdHdB1ZPdA09ByxPt1A,enuff,KOAD,0.0272,0.776,0.75,0.0,0.289,-4.73,0.279,97.016,4,1
493,6IVsYkP3RWt3AwMeHOgDFF,spotify:track:6IVsYkP3RWt3AwMeHOgDFF,Good Luck,Abhi The Nomad,0.383,0.876,0.75,1.19e-06,0.0963,-8.056,0.0568,115.985,4,1
494,3A4yu3wHxrnAzyD9aUyjhp,spotify:track:3A4yu3wHxrnAzyD9aUyjhp,Bag,Abhi The Nomad,0.219,0.831,0.559,0.0,0.612,-9.395,0.223,114.404,3,1
495,0G2wimhVoDYXbQ6csDxtSf,spotify:track:0G2wimhVoDYXbQ6csDxtSf,Sex n' Drugs,Abhi The Nomad,0.299,0.831,0.32,0.0,0.0757,-7.916,0.143,80.935,4,1
496,5FzBYGYYNFCFfKjsHPezSt,spotify:track:5FzBYGYYNFCFfKjsHPezSt,Sloth,Shreea Kaul,0.564,0.409,0.398,0.0,0.062,-7.726,0.0289,134.973,3,1
497,0fqt50LLElFKleFJ0bmlXj,spotify:track:0fqt50LLElFKleFJ0bmlXj,Gluttony,Shreea Kaul,0.816,0.452,0.425,8.84e-05,0.0926,-8.538,0.256,219.657,4,1
498,4LYQZVXSnW7IZYmyaW32U5,spotify:track:4LYQZVXSnW7IZYmyaW32U5,Ol' Dude,Shreea Kaul,0.48,0.598,0.71,0.00271,0.33,-10.79,0.0627,77.535,4,1
499,17hbpd8PHheADKIJF6U7YK,spotify:track:17hbpd8PHheADKIJF6U7YK,Ladke,Shreea Kaul,0.0712,0.812,0.539,0.0,0.161,-6.755,0.106,97.02,4,1
500,2cjrn6oI6BAs3d1KqkpSxB,spotify:track:2cjrn6oI6BAs3d1KqkpSxB,Mami,Yung Raja,0.00941,0.915,0.641,1.73e-06,0.111,-8.739,0.188,139.97,4,1
501,5AeQYyQuxszKpVOyQvVsvm,spotify:track:5AeQYyQuxszKpVOyQvVsvm,Spice Boy,Yung Raja,0.07,0.78,0.573,0.00242,0.0838,-8.933,0.217,179.921,4,1
502,18Ow2wSCiaWmFvbIB6y7u7,spotify:track:18Ow2wSCiaWmFvbIB6y7u7,The Dance Song,Yung Raja,0.276,0.877,0.583,0.00114,0.0856,-4.34,0.0692,111.973,4,1
503,4dtniay7CxrDQfjh2lnoIb,spotify:track:4dtniay7CxrDQfjh2lnoIb,Mustafa,Yung Raja,0.408,0.756,0.685,2.1e-05,0.166,-6.617,0.0556,154.954,4,1
504,5OAvraChe33vVCHMUBV38W,spotify:track:5OAvraChe33vVCHMUBV38W,Good Love 2.0,Priya Ragu,0.0453,0.782,0.568,0.000666,0.399,-4.75,0.0756,106.463,4,1
505,6nsKYAXnnHDUNC1kmnLUMq,spotify:track:6nsKYAXnnHDUNC1kmnLUMq,Chicken Lemon Rice,Priya Ragu,0.000376,0.516,0.895,0.54,0.492,-5.77,0.0919,199.923,4,1
506,099SC5HFifJ4cOr9xTCEuc,spotify:track:099SC5HFifJ4cOr9xTCEuc,Illuminous,Priya Ragu,0.0349,0.795,0.836,0.00303,0.212,-5.085,0.0642,109.957,4,1
507,6RZZu3iT5jUJHVIu8G8BlZ,spotify:track:6RZZu3iT5jUJHVIu8G8BlZ,Lockdown,Priya Ragu,0.0228,0.758,0.855,1.39e-05,0.404,-3.652,0.0402,112.455,4,1
508,4t5joZkdlXlvzLXJbkgppJ,spotify:track:4t5joZkdlXlvzLXJbkgppJ,airplane thoughts,dhruv,0.83,0.677,0.454,8.55e-05,0.274,-8.555,0.0673,80.045,4,1
509,47isJpIIO8m7BJEhiFhnaf,spotify:track:47isJpIIO8m7BJEhiFhnaf,double take,dhruv,0.839,0.456,0.437,0.0,0.218,-11.156,0.0867,108.678,4,1
510,7mMzlK2pYVbgkUL1zaGGyV,spotify:track:7mMzlK2pYVbgkUL1zaGGyV,grateful,dhruv,0.457,0.507,0.516,0.0284,0.128,-9.67,0.106,83.951,4,1
511,6sWkR0Y0NsJN4Ov3vKAPIa,spotify:track:6sWkR0Y0NsJN4Ov3vKAPIa,what's wrong with me?,dhruv,0.786,0.504,0.405,0.00143,0.102,-11.312,0.0515,93.469,4,1
512,2S02LvvwUmD4I4AIdpWNFR,spotify:track:2S02LvvwUmD4I4AIdpWNFR,Big Fax,Anik Khan,0.489,0.661,0.641,8.89e-05,0.156,-6.506,0.324,91.079,4,1
513,6nef0wHkelfKqNVHAtzJbR,spotify:track:6nef0wHkelfKqNVHAtzJbR,Stoked,Weston Estate,0.149,0.778,0.642,0.0,0.106,-6.435,0.137,133.04,4,1
514,7HoWiIdwg7A2vomrmGmW6N,spotify:track:7HoWiIdwg7A2vomrmGmW6N,Saturday Nights,Weston Estate,0.695,0.573,0.747,1.05e-05,0.103,-7.095,0.0761,172.159,4,1
515,06nKF46jG8p1zwyP4ziAyG,spotify:track:06nKF46jG8p1zwyP4ziAyG,Pears,Weston Estate,0.534,0.607,0.599,0.0,0.111,-6.481,0.0558,82.013,4,1
516,2RaQ5u0MW7truEBYHxvvTp,spotify:track:2RaQ5u0MW7truEBYHxvvTp,Sixty,Weston Estate,0.528,0.516,0.459,1.39e-05,0.117,-10.234,0.163,80.963,4,1
517,0ulct3cASnhGvaGhFIuIyZ,spotify:track:0ulct3cASnhGvaGhFIuIyZ,Temptation,Raveena,0.454,0.734,0.541,0.000851,0.132,-8.86,0.131,140.044,4,1
518,4MNu1bSmyV3S4Y2MJMGrrP,spotify:track:4MNu1bSmyV3S4Y2MJMGrrP,Headaches,Raveena,0.565,0.442,0.528,0.029,0.0944,-9.269,0.0562,132.932,4,1
519,6BjFI5EoskHoXWTVFbcK25,spotify:track:6BjFI5EoskHoXWTVFbcK25,Indian Summer,Shuba,0.28,0.518,0.523,9.58e-05,0.211,-11.672,0.0605,73.256,4,1
520,0t488LlnuTDRjklgkotom9,spotify:track:0t488LlnuTDRjklgkotom9,Indian Summer,Jai Wolf,0.0248,0.435,0.825,0.0454,0.0845,-2.518,0.0617,169.835,4,1
521,4Dnss7a0Fobyvw2aWBnDzm,spotify:track:4Dnss7a0Fobyvw2aWBnDzm,Starlight,Jai Wolf,0.00601,0.312,0.72,0.0337,0.0936,-5.511,0.0338,170.071,4,1
522,0zEKfIm5b8EUcDM3qoPXKX,spotify:track:0zEKfIm5b8EUcDM3qoPXKX,Lose My Mind (feat. Mr Gabriel),Jai Wolf,0.00843,0.607,0.775,0.492,0.305,-6.038,0.0399,140.019,4,1
523,2D0dj3hVkRQJCp63cxCPEx,spotify:track:2D0dj3hVkRQJCp63cxCPEx,Stunnin' (feat. Harm Franklin),Curtis Waters,0.33,0.885,0.685,0.0,0.148,-6.429,0.0627,99.954,4,1
524,7BxSsv7qea87ygUSn4N8uK,spotify:track:7BxSsv7qea87ygUSn4N8uK,MANIC MAN,Curtis Waters,0.137,0.585,0.855,0.00723,0.166,-5.933,0.0551,164.037,4,1
525,5xEXU62EgoGGMLbH567Si8,spotify:track:5xEXU62EgoGGMLbH567Si8,STAR KILLER,Curtis Waters,0.0499,0.704,0.827,0.000169,0.145,-5.475,0.033,127.982,4,1
526,5goqVeMYUQecvpcjNxpadU,spotify:track:5goqVeMYUQecvpcjNxpadU,Feet Don't Fail Me Now,Joy Crookes,0.17,0.662,0.84,0.000226,0.155,-3.112,0.0509,112.914,4,1
527,3zSwFE91EdwhEwS6vnJohB,spotify:track:3zSwFE91EdwhEwS6vnJohB,When You Were Mine,Joy Crookes,0.0684,0.369,0.829,0.0991,0.343,-3.81,0.0789,102.175,4,1
528,1VwPTHAfPvcL1ZubK6qabL,spotify:track:1VwPTHAfPvcL1ZubK6qabL,Don't Let Me Down - Demo,Joy Crookes,0.818,0.696,0.14,0.000354,0.148,-11.509,0.0334,80.831,3,1
529,6cmm1LMvZdB5zsCwX5BjqE,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,Down,Jay Sean,0.0101,0.727,0.68,0.0,0.0821,-4.498,0.0286,132.012,4,1
530,1lnPygfVghWoKJAxaStV98,spotify:track:1lnPygfVghWoKJAxaStV98,With You,Jay Sean,0.381,0.786,0.567,0.0,0.0565,-6.52,0.0406,130.003,4,1
531,05nbZ1xxVNwUTcGwLbp7CN,spotify:track:05nbZ1xxVNwUTcGwLbp7CN,Myself,NAV,0.648,0.749,0.398,1.26e-06,0.115,-7.44,0.171,80.032,4,1
532,5rU6kDNXZLXIinFezpbWbO,spotify:track:5rU6kDNXZLXIinFezpbWbO,Tap (feat. Meek Mill),NAV,0.0646,0.901,0.676,0.0,0.0863,-7.033,0.251,85.018,4,1
533,3uwuO4AvyWCiHmsrk2hqpO,spotify:track:3uwuO4AvyWCiHmsrk2hqpO,Turks (feat. Travis Scott),NAV,0.0769,0.904,0.609,0.0,0.602,-4.449,0.128,119.135,4,1
534,2cEmWBBlCfR9wWrY9JmTyt,spotify:track:2cEmWBBlCfR9wWrY9JmTyt,Let Me,ZAYN,0.239,0.46,0.566,5.96e-06,0.0967,-5.637,0.0502,168.408,4,1
535,5CBnWXD8M7e8Q6WubFLtXy,spotify:track:5CBnWXD8M7e8Q6WubFLtXy,Better,ZAYN,0.354,0.696,0.409,0.0,0.132,-7.135,0.235,84.652,4,1
536,024nqC9O76nvAuIWtQGdQy,spotify:track:024nqC9O76nvAuIWtQGdQy,Memory Box,Peter Cat Recording Co.,0.227,0.609,0.415,0.0672,0.136,-11.986,0.0435,127.972,4,1
537,556jf0hyPQuLNHuNWo12I5,spotify:track:556jf0hyPQuLNHuNWo12I5,Floated By,Peter Cat Recording Co.,0.283,0.729,0.286,0.0245,0.105,-13.654,0.0355,92.03,4,1
538,35592qATAP1u72mO9oelLc,spotify:track:35592qATAP1u72mO9oelLc,Where the Money Flows,Peter Cat Recording Co.,0.657,0.396,0.355,0.000889,0.349,-14.757,0.123,75.032,4,1
539,7GJBllOE6kNauMeRckBjv2,spotify:track:7GJBllOE6kNauMeRckBjv2,Nobody,Renao,0.675,0.658,0.474,0.0,0.167,-8.24,0.284,160.797,4,1
540,4nhcg3DeTzwGi33ZbXEKyp,spotify:track:4nhcg3DeTzwGi33ZbXEKyp,Struck Gold,Renao,0.274,0.776,0.58,0.0,0.0952,-5.931,0.11,150.07,4,1
541,4joqi46lmsMCUPDudgzDaJ,spotify:track:4joqi46lmsMCUPDudgzDaJ,Holding My Breath,Renao,0.888,0.611,0.321,0.0,0.078,-6.314,0.0308,131.872,4,1
542,5Y4vRBs4QCUloQ5W9Wb58j,spotify:track:5Y4vRBs4QCUloQ5W9Wb58j,Moon Child,The F16s,0.0568,0.606,0.713,0.00262,0.0814,-5.987,0.0314,120.016,4,1
543,37jlSwK5rjIOTvkzAeV21B,spotify:track:37jlSwK5rjIOTvkzAeV21B,Easy Bake Easy Wake,The F16s,0.176,0.733,0.436,0.00195,0.376,-10.079,0.0283,99.994,4,1
544,1o80HBoapHZKj4DfiEAvE2,spotify:track:1o80HBoapHZKj4DfiEAvE2,I'm On Holiday,The F16s,0.0852,0.7,0.696,0.0468,0.0842,-9.206,0.0326,120.015,4,1
545,3z3mr19yz9BBN2VGnZPQOA,spotify:track:3z3mr19yz9BBN2VGnZPQOA,4runner,prettyboyshav,0.00488,0.636,0.642,1.51e-06,0.0928,-8.495,0.0319,125.006,4,1
546,75LiaCB0Kt9sqJBxKDj2uD,spotify:track:75LiaCB0Kt9sqJBxKDj2uD,white nails,prettyboyshav,0.705,0.416,0.38,0.0208,0.145,-12.555,0.0909,77.105,4,1
547,7uhINGViZPygI2AljxO8KN,spotify:track:7uhINGViZPygI2AljxO8KN,cold/mess,Prateek Kuhad,0.309,0.509,0.477,0.0168,0.158,-6.571,0.0262,146.031,3,1
548,4dUOiTUovOCy91uztDlUp3,spotify:track:4dUOiTUovOCy91uztDlUp3,Favorite Peeps,Prateek Kuhad,0.767,0.611,0.525,0.799,0.112,-9.683,0.0354,113.946,4,1
549,47ot7kJfpZtXKQePrqQyq6,spotify:track:47ot7kJfpZtXKQePrqQyq6,ttwlg 2 (feat. Raeusi),Yung Fazo,0.017,0.432,0.57,2.23e-06,0.349,-9.32,0.126,151.166,4,1
550,7LgqAGj83qnPVfUpvCzp06,spotify:track:7LgqAGj83qnPVfUpvCzp06,Frozone,Yung Fazo,0.147,0.819,0.527,0.0,0.0695,-9.738,0.0751,100.012,4,1
551,1Cepw5hUeJQxYD5jgFhjeu,spotify:track:1Cepw5hUeJQxYD5jgFhjeu,Hell Yeah,Yung Fazo,2.82e-05,0.584,0.633,7.2e-05,0.0603,-7.974,0.0442,83.541,4,1
552,1uC8CoidgacQzx9f01n73h,spotify:track:1uC8CoidgacQzx9f01n73h,"I Love You Baby, I Love You Doll",Parekh & Singh,0.305,0.721,0.418,1.4e-06,0.277,-11.315,0.0343,94.935,4,1
553,7xCBZtScFYlCQDmhvVc20r,spotify:track:7xCBZtScFYlCQDmhvVc20r,Summer Skin,Parekh & Singh,0.309,0.332,0.436,0.00131,0.284,-9.079,0.0353,145.12,3,1
554,3E5kT7eUEGBJNdOIoUfk5c,spotify:track:3E5kT7eUEGBJNdOIoUfk5c,Hello,Parekh & Singh,0.401,0.712,0.565,0.000322,0.0792,-7.404,0.0313,120.042,4,1
555,6pmRsc5ADXlIijuFls290p,spotify:track:6pmRsc5ADXlIijuFls290p,Never Losing,Sanjana,0.647,0.567,0.517,0.0,0.114,-6.6,0.035,113.646,4,1
556,6NTfyvY1UMRMOsfgKeoWe2,spotify:track:6NTfyvY1UMRMOsfgKeoWe2,So Wrong,Lil Late,0.082,0.592,0.449,1.49e-05,0.0967,-6.076,0.0374,172.023,4,1
557,0qMBdOIlrzrHF97T3L2bVp,spotify:track:0qMBdOIlrzrHF97T3L2bVp,Act Right,Lil Late,0.63,0.507,0.733,0.0242,0.221,-8.938,0.0989,167.027,4,1
558,3UP6MH6OhCgsL6ez6Bd876,spotify:track:3UP6MH6OhCgsL6ez6Bd876,Told Ya,Lil Late,0.222,0.576,0.843,5.84e-06,0.12,-4.567,0.0349,161.069,4,1
559,6OY1un81eNpJcOqthHjXdg,spotify:track:6OY1un81eNpJcOqthHjXdg,feel the feeling,she loves boon,0.171,0.586,0.809,0.0,0.277,-4.883,0.0817,146.91,4,1
560,0nog7rb95VYzC1WDliuhKZ,spotify:track:0nog7rb95VYzC1WDliuhKZ,punk rock,she loves boon,0.587,0.496,0.679,0.0,0.187,-4.854,0.438,143.053,4,1
561,5v870caeE9jXemD7i16dbO,spotify:track:5v870caeE9jXemD7i16dbO,Sun,Dameer,0.0244,0.439,0.783,4.82e-06,0.158,-4.894,0.0644,106.949,4,1
562,2NQQ3n0T2XdzwIRD3SxXFF,spotify:track:2NQQ3n0T2XdzwIRD3SxXFF,DID U RLY?,SAYAK DAS,0.0867,0.409,0.603,0.0,0.347,-5.435,0.0732,126.392,3,1
563,5uB9II615svx1O0lsfq0me,spotify:track:5uB9II615svx1O0lsfq0me,American Bollywood,Young the Giant,0.0863,0.422,0.647,0.0106,0.229,-7.8,0.039,148.049,4,1
564,2uo06cB8MEI5sFvee1MEdY,spotify:track:2uo06cB8MEI5sFvee1MEdY,Technicolor,REYSHA RAMI,0.0654,0.717,0.706,2.83e-06,0.11,-5.599,0.073,143.831,4,1
565,0BJkSAC37xEAJW2a9yTeoq,spotify:track:0BJkSAC37xEAJW2a9yTeoq,Adalam Va!,Priya Ragu,0.041,0.803,0.798,0.000225,0.209,-3.993,0.0877,118.993,4,1
566,4d5RMK6RJd59a2dpPikft2,spotify:track:4d5RMK6RJd59a2dpPikft2,Moonwalking,Renao,0.0231,0.777,0.57,0.0,0.34,-6.36,0.0353,111.018,4,1
